fight_url,red_fighter_name,red_fighter_link,blue_fighter_name,blue_fighter_link,weight_class,method,end_round,end_time_mmss,outcome_marker_raw,row_text_raw,event_name,event_date,event_location,event_url
http://ufcstats.com/fight-details/4127b45c3d546eef,Valentina Shevchenko,http://ufcstats.com/fighter-details/132deb59abae64b1,Jessica Eye,http://ufcstats.com/fighter-details/f72465a784c1b084,Women's Flyweight,TKO,,,win,win | Valentina Shevchenko Jessica Eye | 1 0 | 8 2 | 2 0 | 1 0 | Women's Flyweight | KO/TKO Kick | 2 | 0:26,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/323dc938d93a849b,Tony Ferguson,http://ufcstats.com/fighter-details/22a92d7f62195791,Donald Cerrone,http://ufcstats.com/fighter-details/1d00756835ca67c9,Lightweight,TKO,,,win,win | Tony Ferguson Donald Cerrone | 0 0 | 104 68 | 0 1 | 0 0 | Lightweight | KO/TKO | 2 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/fe0c844a671dd6d8,Petr Yan,http://ufcstats.com/fighter-details/d661ce4da776fc20,Jimmie Rivera,http://ufcstats.com/fighter-details/9c907996820d2d69,Bantamweight,U-DEC,,,win,win | Petr Yan Jimmie Rivera | 2 0 | 56 73 | 1 0 | 0 0 | Bantamweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/cd2ceb5530529c9f,Blagoy Ivanov,http://ufcstats.com/fighter-details/1788eee370f077b7,Tai Tuivasa,http://ufcstats.com/fighter-details/c62fbc117d57b943,Heavyweight,U-DEC,,,win,win | Blagoy Ivanov Tai Tuivasa | 1 0 | 73 64 | 2 0 | 0 0 | Heavyweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/56403d0fd259c5d9,Tatiana Suarez,http://ufcstats.com/fighter-details/b08012bbe542592a,Nina Nunes,http://ufcstats.com/fighter-details/d343df8ba11f4c4e,Women's Strawweight,U-DEC,,,win,win | Tatiana Suarez Nina Nunes | 0 0 | 75 48 | 4 0 | 0 0 | Women's Strawweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/17753b728e5404aa,Aljamain Sterling,http://ufcstats.com/fighter-details/cb696ebfb6598724,Pedro Munhoz,http://ufcstats.com/fighter-details/6bd02119599741a4,Bantamweight,U-DEC,,,win,win | Aljamain Sterling Pedro Munhoz | 0 0 | 174 105 | 0 0 | 0 0 | Bantamweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/a4446299c1f85d74,Alexa Grasso,http://ufcstats.com/fighter-details/e8b731feff72294b,Karolina Kowalkiewicz,http://ufcstats.com/fighter-details/d7c3816669784109,Women's Strawweight,KO,,,win,win | Alexa Grasso Karolina Kowalkiewicz | 0 0 | 148 90 | 0 0 | 1 0 | Women's Strawweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/bf2a9732af50c84c,Calvin Kattar,http://ufcstats.com/fighter-details/751de04455cfaac0,Ricardo Lamas,http://ufcstats.com/fighter-details/3974fa35c917af1d,Featherweight,TKO,,,win,win | Calvin Kattar Ricardo Lamas | 1 0 | 22 12 | 0 0 | 0 0 | Featherweight | KO/TKO Punch | 1 | 4:06,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/97c76d44699f7c93,Yan Xiaonan,http://ufcstats.com/fighter-details/c41d426cc7326d1b,Angela Hill,http://ufcstats.com/fighter-details/f0feeb2192937424,Women's Strawweight,U-DEC,,,win,win | Yan Xiaonan Angela Hill | 0 0 | 94 71 | 1 1 | 0 1 | Women's Strawweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/a255ed658a2ac9bb,Darren Stewart,http://ufcstats.com/fighter-details/a17ad5a5048e8c3f,Bevon Lewis,http://ufcstats.com/fighter-details/899923ff6ab13917,Middleweight,U-DEC,,,win,win | Darren Stewart Bevon Lewis | 0 0 | 30 31 | 0 0 | 0 0 | Middleweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/aa430402314b4459,Eddie Wineland,http://ufcstats.com/fighter-details/fc9a9559a05f2704,Grigory Popov,http://ufcstats.com/fighter-details/d3fa5c5955397532,Bantamweight,TKO,,,win,win | Eddie Wineland Grigory Popov | 2 0 | 74 55 | 0 0 | 0 0 | Bantamweight | KO/TKO Punch | 2 | 4:47,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/82eb6fa58ae52428,Katlyn Cerminara,http://ufcstats.com/fighter-details/e872e9a9a902c045,Joanne Wood,http://ufcstats.com/fighter-details/12f91bfa8f1f723b,Women's Flyweight,U-DEC,,,win,win | Katlyn Cerminara Joanne Wood | 0 0 | 82 112 | 0 3 | 0 0 | Women's Flyweight | U-DEC | 3 | 5:00,UFC 238: Cejudo vs. Moraes,2019-06-08,"Chicago, Illinois, USA",http://ufcstats.com/event-details/e31502e3f79d00c5
http://ufcstats.com/fight-details/4f9939af9a1d40a3,Anthony Smith,http://ufcstats.com/fighter-details/d4c9dcd330403612,Alexander Gustafsson,http://ufcstats.com/fighter-details/3c6976f8182d9527,Light Heavyweight,SUB,,,win,win | Anthony Smith Alexander Gustafsson | 0 0 | 49 72 | 0 1 | 1 0 | Light Heavyweight | SUB Rear Naked Choke | 4 | 2:38,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/138c8807fef52564,Aleksandar Rakic,http://ufcstats.com/fighter-details/333b9e5c723ac873,Jimi Manuwa,http://ufcstats.com/fighter-details/1e1dbd1cc5a7469e,Light Heavyweight,TKO,,,win,win | Aleksandar Rakic Jimi Manuwa | 1 0 | 2 2 | 0 0 | 0 0 | Light Heavyweight | KO/TKO Kick | 1 | 0:47,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/2ca4a039c07acd38,Makwan Amirkhani,http://ufcstats.com/fighter-details/87a1dc546b1c5caf,Chris Fishgold,http://ufcstats.com/fighter-details/bebb4ae55ac2bf6f,Featherweight,SUB,,,win,win | Makwan Amirkhani Chris Fishgold | 0 0 | 9 16 | 1 0 | 1 0 | Featherweight | SUB Anaconda Choke | 2 | 4:25,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/a5acaa5f693529dd,Christos Giagos,http://ufcstats.com/fighter-details/de45aaae23dfa392,Damir Hadzovic,http://ufcstats.com/fighter-details/38c626ca912c7bac,Lightweight,U-DEC,,,win,win | Christos Giagos Damir Hadzovic | 0 0 | 47 24 | 6 1 | 0 0 | Lightweight | U-DEC | 3 | 5:00,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/c53cb796b4a4cdb8,Daniel Teymur,http://ufcstats.com/fighter-details/fbf0537e420e698e,Sung Bin Jo,http://ufcstats.com/fighter-details/6e0e977beb909837,Featherweight,U-DEC,,,win,win | Daniel Teymur Sung Bin Jo | 0 0 | 40 21 | 1 1 | 0 1 | Featherweight | U-DEC | 3 | 5:00,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/93330422e1f2e0be,Sergey Khandozhko,http://ufcstats.com/fighter-details/90da09db03e41748,Rostem Akman,http://ufcstats.com/fighter-details/1fc64507a0cb38cf,Welterweight,KO,,,win,win | Sergey Khandozhko Rostem Akman | 1 0 | 60 39 | 1 2 | 0 0 | Welterweight | U-DEC | 3 | 5:00,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/f993be991eea6016,Lina Lansberg,http://ufcstats.com/fighter-details/2eeaefbfc7f9fcff,Tonya Evinger,http://ufcstats.com/fighter-details/b12a1d19ee383b7c,Women's Bantamweight,U-DEC,,,win,win | Lina Lansberg Tonya Evinger | 0 0 | 50 6 | 1 1 | 0 0 | Women's Bantamweight | U-DEC | 3 | 5:00,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/e1bd72aba46f46a1,Leonardo Santos,http://ufcstats.com/fighter-details/9c65736747ca92ec,Stevie Ray,http://ufcstats.com/fighter-details/31a13532e724ca2b,Lightweight,TKO,,,win,win | Leonardo Santos Stevie Ray | 1 0 | 12 2 | 0 0 | 0 0 | Lightweight | KO/TKO Punch | 1 | 2:17,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/fedb6a1b15b05694,Frank Camacho,http://ufcstats.com/fighter-details/764342d39cdaa54a,Nick Hein,http://ufcstats.com/fighter-details/2816ced060a21be3,Lightweight,TKO,,,win,win | Frank Camacho Nick Hein | 0 0 | 100 37 | 0 1 | 0 0 | Lightweight | KO/TKO Punches | 2 | 4:56,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/b58972ad7dcf65e6,Bea Malecki,http://ufcstats.com/fighter-details/b60c980f79b87ce8,Duda Santana,http://ufcstats.com/fighter-details/d6ead04919a894b1,Women's Bantamweight,SUB,,,win,win | Bea Malecki Duda Santana | 0 0 | 19 42 | 0 3 | 2 0 | Women's Bantamweight | SUB Rear Naked Choke | 2 | 1:59,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/a072481f307dc8aa,Devin Clark,http://ufcstats.com/fighter-details/cc7040fe76f0ef91,Darko Stosic,http://ufcstats.com/fighter-details/025f0b1b58fbad01,Light Heavyweight,KO,,,win,win | Devin Clark Darko Stosic | 0 0 | 40 26 | 2 1 | 0 0 | Light Heavyweight | U-DEC | 3 | 5:00,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/a4e210bcdcc1bf5b,Joel Alvarez,http://ufcstats.com/fighter-details/58bbef3770bb2dfc,Danilo Belluardo,http://ufcstats.com/fighter-details/c3f6db17cea09ca7,Lightweight,TKO,,,win,win | Joel Alvarez Danilo Belluardo | 0 0 | 19 13 | 0 2 | 0 0 | Lightweight | KO/TKO Punches | 2 | 2:22,UFC Fight Night: Gustafsson vs. Smith,2019-06-01,"Stockholm, Sweden",http://ufcstats.com/event-details/cbc071cb20ea59c7
http://ufcstats.com/fight-details/d401522de73b7bee,Rafael Dos Anjos,http://ufcstats.com/fighter-details/6a2f7c151031653d,Kevin Lee,http://ufcstats.com/fighter-details/ee9ebceabfd16fa7,Welterweight,SUB,,,win,win | Rafael Dos Anjos Kevin Lee | 0 0 | 60 35 | 4 6 | 1 0 | Welterweight | SUB Arm Triangle | 4 | 3:47,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/9fb9af6599d67b1d,Ian Heinisch,http://ufcstats.com/fighter-details/2e585c701f72fe55,Antonio Carlos Junior,http://ufcstats.com/fighter-details/52e76bb4b3e852f3,Middleweight,U-DEC,,,win,win | Ian Heinisch Antonio Carlos Junior | 0 0 | 39 15 | 1 4 | 0 0 | Middleweight | U-DEC | 3 | 5:00,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/4fe799b4fa1afb76,Felicia Spencer,http://ufcstats.com/fighter-details/39d91e95949de3d9,Megan Anderson,http://ufcstats.com/fighter-details/a0e75f4a13eb73f1,Women's Featherweight,SUB,,,win,win | Felicia Spencer Megan Anderson | 0 0 | 22 3 | 1 0 | 1 0 | Women's Featherweight | SUB Rear Naked Choke | 1 | 3:24,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/083a6edd8bb21bc8,Vicente Luque,http://ufcstats.com/fighter-details/6d4b63c767106d3a,Derrick Krantz,http://ufcstats.com/fighter-details/714e1e0681ddb703,Welterweight,TKO,,,win,win | Vicente Luque Derrick Krantz | 1 0 | 18 6 | 0 1 | 0 0 | Welterweight | KO/TKO Punch | 1 | 3:52,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/5782666ca117fa5b,Charles Oliveira,http://ufcstats.com/fighter-details/07225ba28ae309b6,Nik Lentz,http://ufcstats.com/fighter-details/6fb1ba67bef41b37,Lightweight,TKO,,,win,win | Charles Oliveira Nik Lentz | 1 0 | 38 18 | 0 2 | 1 0 | Lightweight | KO/TKO Punch | 2 | 2:11,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/65c1ca715dfdbe05,Davi Ramos,http://ufcstats.com/fighter-details/0052de90691d4a93,Austin Hubbard,http://ufcstats.com/fighter-details/d2cd7a69cc55e7ed,Lightweight,U-DEC,,,win,win | Davi Ramos Austin Hubbard | 0 0 | 63 44 | 3 0 | 0 0 | Lightweight | U-DEC | 3 | 5:00,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/1f5178fe56c5423f,Aspen Ladd,http://ufcstats.com/fighter-details/d4691518d012b9e7,Sijara Eubanks,http://ufcstats.com/fighter-details/4234f0097c83fa62,Women's Bantamweight,U-DEC,,,win,win | Aspen Ladd Sijara Eubanks | 0 0 | 69 77 | 3 2 | 3 0 | Women's Bantamweight | U-DEC | 3 | 5:00,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/031647c36d12788f,Desmond Green,http://ufcstats.com/fighter-details/f046d724d2a84ac5,Charles Jourdain,http://ufcstats.com/fighter-details/f1d64ae34e088832,Lightweight,U-DEC,,,win,win | Desmond Green Charles Jourdain | 0 0 | 78 55 | 4 0 | 0 0 | Lightweight | U-DEC | 3 | 5:00,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/04c9ebe419195f8b,Michel Pereira,http://ufcstats.com/fighter-details/595db60957de51d3,Danny Roberts,http://ufcstats.com/fighter-details/a6cba6bb66c1a8c9,Welterweight,TKO,,,win,win | Michel Pereira Danny Roberts | 1 0 | 6 2 | 0 0 | 0 0 | Welterweight | KO/TKO Flying Knee | 1 | 1:47,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/476a6245b43f3119,Grant Dawson,http://ufcstats.com/fighter-details/99bd51917728c25d,Michael Trizano,http://ufcstats.com/fighter-details/5bf31a46becc1204,Featherweight,SUB,,,win,win | Grant Dawson Michael Trizano | 0 0 | 27 20 | 3 0 | 1 0 | Featherweight | SUB Rear Naked Choke | 2 | 2:27,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/f27e8d63f526d326,Ed Herman,http://ufcstats.com/fighter-details/06f36cf4bd97ec77,Patrick Cummins,http://ufcstats.com/fighter-details/e51e5cb722bd47a8,Light Heavyweight,TKO,,,win,win | Ed Herman Patrick Cummins | 1 0 | 11 22 | 0 1 | 0 0 | Light Heavyweight | KO/TKO Knee | 1 | 3:39,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/35f80e003d16a439,Zak Cummings,http://ufcstats.com/fighter-details/4ba8d454f762005d,Trevin Giles,http://ufcstats.com/fighter-details/b27a1fcb56a3035a,Middleweight,SUB,,,win,win | Zak Cummings Trevin Giles | 1 0 | 34 31 | 0 0 | 1 0 | Middleweight | SUB Guillotine Choke | 3 | 4:01,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/115fa6f5f3e51bbb,Julio Arce,http://ufcstats.com/fighter-details/1291edf2d566a71a,Julian Erosa,http://ufcstats.com/fighter-details/902ec2cc48c8ae8a,Featherweight,TKO,,,win,win | Julio Arce Julian Erosa | 1 0 | 74 43 | 1 0 | 0 0 | Featherweight | KO/TKO Kick | 3 | 1:49,UFC Fight Night: Dos Anjos vs. Lee,2019-05-18,"Rochester, New York, USA",http://ufcstats.com/event-details/6b8f28da9a483049
http://ufcstats.com/fight-details/07c00213ec388e07,Jessica Andrade,http://ufcstats.com/fighter-details/6a1901c62ab3870f,Rose Namajunas,http://ufcstats.com/fighter-details/47b63240018d5d86,Women's Strawweight,TKO,,,win,win | Jessica Andrade Rose Namajunas | 0 1 | 47 55 | 2 0 | 0 1 | Women's Strawweight | KO/TKO Slam | 2 | 2:58,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927
http://ufcstats.com/fight-details/a08dffad240dc3d4,Jared Cannonier,http://ufcstats.com/fighter-details/13a0275fa13c4d26,Anderson Silva,http://ufcstats.com/fighter-details/1f454354805b6f75,Middleweight,TKO,,,win,win | Jared Cannonier Anderson Silva | 1 0 | 17 8 | 0 0 | 0 0 | Middleweight | KO/TKO Kick | 1 | 4:47,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927
http://ufcstats.com/fight-details/7b53967f282a0d0a,Alexander Volkanovski,http://ufcstats.com/fighter-details/e1248941344b3288,Jose Aldo,http://ufcstats.com/fighter-details/d0f3959b4a9747e6,Featherweight,U-DEC,,,win,win | Alexander Volkanovski Jose Aldo | 0 0 | 95 29 | 0 0 | 0 0 | Featherweight | U-DEC | 3 | 5:00,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927
http://ufcstats.com/fight-details/3d941525f5c623e3,Laureano Staropoli,http://ufcstats.com/fighter-details/a12a8314adc1c1c9,Thiago Alves,http://ufcstats.com/fighter-details/31ee470ef5dc8d7f,Welterweight,U-DEC,,,win,win | Laureano Staropoli Thiago Alves | 0 0 | 54 58 | 1 1 | 0 0 | Welterweight | U-DEC | 3 | 5:00,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927
http://ufcstats.com/fight-details/8cf4836e2b43c241,Irene Aldana,http://ufcstats.com/fighter-details/578ef12674df1e6a,Bethe Correia,http://ufcstats.com/fighter-details/673ea7dcc786b1b3,Women's Bantamweight,SUB,,,win,win | Irene Aldana Bethe Correia | 0 0 | 83 81 | 0 0 | 1 0 | Women's Bantamweight | SUB Armbar | 3 | 3:24,UFC 237: Namajunas vs. Andrade,2019-05-11,"Rio de Janeiro, Rio de Janeiro, Brazil",http://ufcstats.com/event-details/9de7c97e1c0d7927
